,salary,age,elevel,car,zipcode,credit,brand
8097,21011.63728,66,Some College,Lincoln,New England,254815.4004,Sony
8098,98089.38185,32,4-Year College Degree,Mitsubishi,West South Central,375275.458,Sony
8099,88915.1449,57,High School Degree,Honda,East South Central,77694.64874,Acer
8100,50665.7056,23,"Master's, Doctoral or Professional Degree",BMW,East North Central,436992.6626,Acer
8101,27217.61656,23,4-Year College Degree,Jeep,West North Central,90035.63036,Sony
8102,114913.5711,42,"Master's, Doctoral or Professional Degree",Toyota,Mountain,469344.4012,Acer
8103,133262.3046,38,4-Year College Degree,Ford,East North Central,483161.7729,Sony
8104,138072.9209,27,4-Year College Degree,BMW,West North Central,53738.03922,Sony
8105,140151.0482,48,Some College,Nissan,West North Central,195423.1191,Sony
8106,118632.9831,80,4-Year College Degree,Honda,West South Central,21684.05781,Sony
8107,109012.8364,37,Some College,Nissan,West South Central,434786.1006,Sony
8108,37536.47674,36,Less than High School Degree,Lincoln,West North Central,88871.68532,Sony
8109,54016.43596,61,"Master's, Doctoral or Professional Degree",Mercedes Benz,Mountain,409216.6556,Acer
8110,46317.60608,44,Less than High School Degree,BMW,Mountain,452916.6085,Sony
8111,100498.702,53,High School Degree,Mercedes Benz,Mountain,107537.37,Acer
8112,71304.09129,42,"Master's, Doctoral or Professional Degree",Hyundai,West South Central,124060.7946,Acer
8113,66887.4951,76,Less than High School Degree,Toyota,New England,30942.15991,Acer
8114,101534.9019,77,"Master's, Doctoral or Professional Degree",Honda,West North Central,282818.3255,Sony
8115,53703.54602,22,"Master's, Doctoral or Professional Degree",Honda,West South Central,369201.9074,Acer
8116,99048.73702,47,"Master's, Doctoral or Professional Degree",BMW,Mountain,332482.3855,Acer
8117,73844.98218,23,Some College,Kia,Mid-Alantic,198932.1235,Acer
8118,139227.9903,50,4-Year College Degree,Chevrolet,New England,213167.4276,Sony
8119,126817.7554,42,High School Degree,Jeep,East South Central,80574.76248,Sony
8120,108169.6285,45,Less than High School Degree,Ford,East South Central,56855.58295,Acer
8121,26152.85893,46,Less than High School Degree,Kia,East North Central,15092.17802,Sony
8122,60538.06019,38,4-Year College Degree,Nissan,Pacific,178643.143,Acer
8123,112322.0087,24,High School Degree,BMW,South Atlantic,13470.09359,Sony
8124,46414.47151,47,"Master's, Doctoral or Professional Degree",BMW,Mountain,106123.5288,Sony
8125,50689.12922,30,Less than High School Degree,Subaru,Pacific,236629.4425,Sony
8126,61221.22149,41,Some College,None,East North Central,417176.8152,Sony
8127,79472.43721,40,"Master's, Doctoral or Professional Degree",Kia,New England,2216.216569,Sony
8128,20000.0,24,"Master's, Doctoral or Professional Degree",Subaru,South Atlantic,151217.7236,Sony
8129,31672.01746,59,Some College,Chrysler,South Atlantic,174100.4116,Sony
8130,54424.39469,52,Less than High School Degree,Mazda,Pacific,29948.80711,Sony
8131,34397.8413,38,4-Year College Degree,Chrysler,East North Central,295191.5043,Sony
8132,87541.82616,33,Some College,Ram,West North Central,100117.3128,Acer
8133,147790.8033,57,Some College,Cadillac,Mountain,18366.10204,Sony
8134,129240.5633,27,4-Year College Degree,Kia,Mid-Alantic,470071.6377,Sony
8135,118577.7768,64,Some College,Jeep,New England,32821.86578,Sony
8136,131528.7555,31,Some College,Cadillac,East North Central,154319.2035,Sony
8137,102388.1366,55,Less than High School Degree,Dodge,East South Central,357177.2809,Acer
8138,73038.41313,31,"Master's, Doctoral or Professional Degree",Ram,South Atlantic,318678.3581,Acer
8139,95807.81452,28,Some College,Ram,East South Central,13185.80008,Acer
8140,56001.20762,49,High School Degree,Mercedes Benz,Pacific,420604.0378,Sony
8141,130105.8917,54,Some College,Lincoln,West North Central,68862.18198,Sony
8142,80163.64206,40,High School Degree,Nissan,Mid-Alantic,496954.6722,Acer
8143,45919.71476,72,Some College,Buick,Mid-Alantic,170325.2778,Acer
8144,143037.5943,58,"Master's, Doctoral or Professional Degree",Cadillac,New England,181999.5615,Sony
8145,39220.95585,30,Some College,Jeep,New England,427976.9382,Sony
8146,29273.24243,44,4-Year College Degree,Jeep,South Atlantic,369814.7944,Sony
8147,136129.9761,44,Less than High School Degree,Lincoln,West North Central,56143.31993,Sony
8148,140401.642,53,Some College,Chrysler,Mid-Alantic,344589.6561,Sony
8149,67487.86901,36,4-Year College Degree,Chevrolet,West North Central,82663.64517,Acer
8150,73644.95884,46,"Master's, Doctoral or Professional Degree",Kia,Pacific,357479.6992,Sony
8151,125983.6037,51,Some College,None,Mid-Alantic,273417.8846,Acer
8152,26094.6211,35,"Master's, Doctoral or Professional Degree",Nissan,West South Central,55922.67528,Sony
8153,52882.22781,63,High School Degree,None,West North Central,270086.6538,Acer
8154,150000.0,43,4-Year College Degree,Honda,East North Central,482639.4335,Sony
8155,106864.2742,76,High School Degree,Mercedes Benz,New England,107268.8507,Sony
8156,87439.10775,56,"Master's, Doctoral or Professional Degree",Chrysler,Mountain,418346.5763,Acer
8157,145421.2301,25,"Master's, Doctoral or Professional Degree",None,West North Central,99778.41179,Sony
8158,57417.92716,39,Some College,Mercedes Benz,Pacific,434365.5377,Acer
8159,20858.84872,38,Less than High School Degree,Dodge,Pacific,101767.9143,Sony
8160,120550.4791,42,Some College,BMW,South Atlantic,188105.5619,Sony
8161,39563.69831,80,4-Year College Degree,Toyota,Pacific,33651.05798,Acer
8162,42839.77529,71,High School Degree,None,East South Central,199104.3709,Acer
8163,110188.5272,28,Some College,Kia,Pacific,219835.5212,Sony
8164,76701.7668,68,Less than High School Degree,Buick,South Atlantic,233970.0023,Sony
8165,65777.97651,37,High School Degree,Subaru,Mountain,400336.3748,Acer
8166,63757.37386,47,4-Year College Degree,Subaru,Mountain,114661.2012,Sony
8167,62285.90428,60,4-Year College Degree,Kia,East South Central,218785.4085,Acer
8168,141764.6735,71,"Master's, Doctoral or Professional Degree",Mercedes Benz,West North Central,131151.9738,Sony
8169,34714.21777,51,Less than High School Degree,Toyota,East North Central,272638.2538,Sony
8170,70329.3571,40,"Master's, Doctoral or Professional Degree",Ram,Mountain,341577.9962,Sony
8171,104261.4461,70,High School Degree,Jeep,South Atlantic,123681.5319,Sony
8172,122052.4134,43,Less than High School Degree,Ford,West North Central,146816.5557,Acer
8173,55071.31286,32,4-Year College Degree,Dodge,East North Central,401372.2971,Acer
8174,123927.2725,47,4-Year College Degree,Mercedes Benz,Mountain,68393.01734,Acer
8175,80274.51206,43,4-Year College Degree,Dodge,New England,78623.92272,Acer
8176,70656.69657,64,Less than High School Degree,BMW,Mountain,0.0,Acer
8177,97099.26808,78,"Master's, Doctoral or Professional Degree",Honda,East North Central,60262.47666,Sony
8178,143424.8941,35,Less than High School Degree,Lincoln,East North Central,236189.0838,Sony
8179,91704.71816,39,4-Year College Degree,Mitsubishi,East North Central,144069.6588,Acer
8180,128093.8957,33,"Master's, Doctoral or Professional Degree",Dodge,South Atlantic,194405.8677,Sony
8181,60199.22618,62,Less than High School Degree,Chevrolet,West South Central,190579.1599,Acer
8182,133110.0942,73,Less than High School Degree,None,South Atlantic,64644.66952,Sony
8183,51826.47788,52,4-Year College Degree,Mercedes Benz,West South Central,75801.58424,Sony
8184,150000.0,60,"Master's, Doctoral or Professional Degree",Buick,Mid-Alantic,256901.635,Sony
8185,134086.0275,30,Less than High School Degree,Mercedes Benz,Pacific,463110.4175,Sony
8186,41941.49901,44,"Master's, Doctoral or Professional Degree",Kia,Mountain,15070.3098,Sony
8187,82844.38605,71,"Master's, Doctoral or Professional Degree",Hyundai,West South Central,378593.0587,Sony
8188,125446.1859,47,"Master's, Doctoral or Professional Degree",Mitsubishi,South Atlantic,231630.6136,Sony
8189,140644.3875,42,"Master's, Doctoral or Professional Degree",Mercedes Benz,Mountain,439657.2583,Sony
8190,21113.5704,64,High School Degree,Jeep,Mid-Alantic,473160.3875,Acer
8191,115099.1298,49,"Master's, Doctoral or Professional Degree",Subaru,New England,146263.271,Acer
8192,137553.887,69,Less than High School Degree,Kia,East North Central,132988.5768,Sony
8193,66729.29487,62,4-Year College Degree,Chevrolet,Mountain,29787.4955,Acer
8194,133264.3464,37,High School Degree,Hyundai,Mountain,219040.5827,Sony
8195,57105.70875,76,"Master's, Doctoral or Professional Degree",Ford,Pacific,21493.46105,Acer
8196,43096.37478,21,High School Degree,Cadillac,New England,500000.0,Sony
8197,60848.28782,61,High School Degree,Toyota,South Atlantic,338690.6885,Sony
8198,66472.966,31,High School Degree,BMW,Mountain,67590.19943,Acer
8199,74482.54308,49,Some College,Jeep,South Atlantic,468763.9308,Acer
8200,25991.25095,65,4-Year College Degree,Mazda,New England,173335.181,Sony
8201,83294.48593,70,High School Degree,Kia,Mid-Alantic,418621.0428,Sony
8202,104580.3986,80,4-Year College Degree,Mitsubishi,South Atlantic,124144.2693,Sony
8203,83210.48658,58,4-Year College Degree,Cadillac,Mountain,37967.28869,Sony
8204,77869.4346,70,4-Year College Degree,Chevrolet,East South Central,240303.1616,Sony
8205,143722.7915,64,Less than High School Degree,Mercedes Benz,Mid-Alantic,469894.1609,Sony
8206,20406.11118,33,"Master's, Doctoral or Professional Degree",Subaru,West South Central,105329.6939,Sony
8207,26033.39138,52,Less than High School Degree,Subaru,West North Central,395141.7637,Sony
8208,54356.63555,48,Some College,BMW,West South Central,94771.69636,Sony
8209,26999.16628,60,"Master's, Doctoral or Professional Degree",Mitsubishi,South Atlantic,227169.6594,Sony
8210,131882.6939,64,High School Degree,Nissan,West North Central,230055.0748,Sony
8211,128943.6079,51,Less than High School Degree,Nissan,East North Central,437687.0962,Sony
8212,111186.2786,59,4-Year College Degree,Toyota,East North Central,194234.0485,Sony
8213,71980.38474,20,4-Year College Degree,Ford,New England,191176.447,Acer
8214,48892.74198,70,"Master's, Doctoral or Professional Degree",Lincoln,Pacific,173898.7202,Acer
8215,48668.92954,32,Some College,Nissan,West South Central,202643.5756,Acer
8216,106109.9618,28,"Master's, Doctoral or Professional Degree",Mitsubishi,West North Central,378367.1915,Sony
8217,82911.26162,60,4-Year College Degree,Dodge,Mid-Alantic,453240.7622,Sony
8218,85809.01869,52,4-Year College Degree,Kia,Mid-Alantic,124464.6496,Acer
8219,50168.10493,24,Some College,Honda,South Atlantic,120725.6982,Acer
8220,78395.08458,75,4-Year College Degree,Cadillac,West North Central,443871.5584,Sony
8221,124991.9301,20,Some College,Chevrolet,Mid-Alantic,457070.5966,Sony
8222,123343.3931,75,"Master's, Doctoral or Professional Degree",Chevrolet,East North Central,388254.6994,Sony
8223,43349.02741,68,4-Year College Degree,Kia,Pacific,332946.8314,Acer
8224,61281.4063,62,4-Year College Degree,Mercedes Benz,Mountain,217222.06,Sony
8225,107286.3058,26,"Master's, Doctoral or Professional Degree",Ram,East South Central,482709.5882,Sony
8226,125704.9026,23,"Master's, Doctoral or Professional Degree",BMW,East North Central,1200.02351,Sony
8227,76116.26199,32,High School Degree,Dodge,West South Central,369152.4438,Acer
8228,20000.0,59,High School Degree,Hyundai,New England,415434.4157,Sony
8229,93310.87462,23,"Master's, Doctoral or Professional Degree",BMW,East North Central,475960.2399,Acer
8230,118264.2529,80,Some College,Dodge,West South Central,246754.5824,Sony
8231,58354.7959,20,Less than High School Degree,Mercedes Benz,Pacific,175740.8117,Acer
8232,92175.94187,37,High School Degree,Toyota,West North Central,488039.0565,Acer
8233,50244.19778,53,4-Year College Degree,Chevrolet,Mid-Alantic,387894.5491,Sony
8234,44253.3957,62,4-Year College Degree,Hyundai,West South Central,286707.9662,Acer
8235,59951.3421,41,Less than High School Degree,Buick,West South Central,69546.77127,Sony
8236,91879.56585,41,Some College,Honda,New England,464286.7221,Acer
8237,25854.61622,80,4-Year College Degree,Mazda,East South Central,485311.5581,Acer
8238,109942.5356,49,Some College,Mazda,South Atlantic,364587.5236,Acer
8239,61423.39355,38,"Master's, Doctoral or Professional Degree",Mitsubishi,West North Central,395355.9452,Acer
8240,69257.24864,37,Some College,Chevrolet,East South Central,17162.79591,Acer
8241,111573.6366,72,"Master's, Doctoral or Professional Degree",Ford,New England,344198.6756,Sony
8242,104885.9337,36,High School Degree,Dodge,New England,318692.5559,Sony
8243,125616.006,60,Some College,Ram,Mid-Alantic,138150.7441,Sony
8244,133669.9878,64,"Master's, Doctoral or Professional Degree",Honda,Mid-Alantic,440040.2645,Sony
8245,99163.65856,49,"Master's, Doctoral or Professional Degree",Mitsubishi,New England,236951.0047,Acer
8246,20630.1253,36,Less than High School Degree,Lincoln,West North Central,480050.5013,Sony
8247,92697.44441,60,High School Degree,Kia,West North Central,456925.947,Sony
8248,120234.3051,73,Some College,Hyundai,East South Central,484226.7422,Sony
8249,111507.8134,41,Less than High School Degree,Nissan,Mountain,437581.4203,Sony
8250,20000.0,22,4-Year College Degree,Subaru,East South Central,367903.1184,Sony
8251,144771.0799,20,4-Year College Degree,Cadillac,New England,125921.7415,Sony
8252,70115.63416,30,"Master's, Doctoral or Professional Degree",Chrysler,West North Central,361035.8328,Acer
8253,40646.77558,77,"Master's, Doctoral or Professional Degree",Jeep,Mid-Alantic,128884.6395,Acer
8254,119932.2036,62,Less than High School Degree,Toyota,New England,280845.9318,Sony
8255,103267.143,74,Less than High School Degree,Mazda,New England,222140.0022,Sony
8256,59566.2744,42,Less than High School Degree,Chevrolet,South Atlantic,19401.76195,Sony
8257,104384.0149,36,Some College,Honda,New England,248044.5721,Acer
8258,38348.14372,69,"Master's, Doctoral or Professional Degree",Toyota,Mid-Alantic,61147.3653,Acer
8259,94343.54941,61,Less than High School Degree,Mitsubishi,South Atlantic,478621.9586,Acer
8260,67686.41848,70,"Master's, Doctoral or Professional Degree",Chevrolet,West North Central,146605.1966,Acer
8261,87008.74042,47,4-Year College Degree,Kia,West South Central,451791.8251,Acer
8262,42176.47301,75,Less than High School Degree,Ram,East North Central,187296.3062,Acer
8263,72840.50153,37,Some College,Mazda,Pacific,137585.305,Acer
8264,85179.4213,58,"Master's, Doctoral or Professional Degree",Toyota,East South Central,121815.6814,Acer
8265,65396.86745,39,Less than High School Degree,Cadillac,Mid-Alantic,100090.0743,Sony
8266,128623.6376,49,Some College,Chevrolet,Mid-Alantic,95501.01563,Sony
8267,132485.6189,71,High School Degree,Hyundai,West North Central,111682.5894,Sony
8268,31409.66898,26,Some College,Subaru,East South Central,480172.4503,Sony
8269,58522.93481,31,Some College,Jeep,New England,159790.0791,Acer
8270,85638.46301,72,Less than High School Degree,Subaru,East South Central,201971.6205,Sony
8271,55850.3358,31,"Master's, Doctoral or Professional Degree",Toyota,New England,24504.08707,Acer
8272,52319.44575,42,Less than High School Degree,Subaru,New England,10695.78761,Sony
8273,93369.01623,49,High School Degree,Hyundai,Pacific,153417.1405,Acer
8274,50433.01539,47,High School Degree,Mercedes Benz,South Atlantic,357052.7375,Sony
8275,51316.22617,58,"Master's, Doctoral or Professional Degree",Ram,New England,0.0,Acer
8276,52062.47147,54,Some College,Mazda,Pacific,143464.7396,Sony
8277,92359.19451,60,4-Year College Degree,Chrysler,Pacific,307898.9657,Acer
8278,149050.0845,41,Less than High School Degree,Mazda,South Atlantic,271150.4887,Sony
8279,107010.0932,79,"Master's, Doctoral or Professional Degree",Kia,East South Central,120265.1489,Sony
8280,78691.1899,68,High School Degree,Honda,New England,454887.9275,Sony
8281,63442.8855,22,High School Degree,Jeep,New England,370777.7504,Acer
8282,39455.13237,60,4-Year College Degree,Ram,Pacific,376652.5833,Sony
8283,45565.31041,25,4-Year College Degree,Subaru,Pacific,329728.165,Sony
8284,39532.41058,28,High School Degree,Buick,East South Central,53939.08775,Sony
8285,103774.7545,39,4-Year College Degree,Chrysler,South Atlantic,214899.7065,Acer
8286,103609.2695,44,"Master's, Doctoral or Professional Degree",Mazda,South Atlantic,286234.1391,Acer
8287,95137.61019,69,Less than High School Degree,None,West North Central,98412.78372,Sony
8288,134194.5837,49,Some College,Toyota,East North Central,231958.0392,Sony
8289,28569.62775,69,Less than High School Degree,Honda,Mountain,118185.0478,Sony
